G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"602.0","main.cluster index_upperinput":"602.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to 1-Heptadecanoyl-sn-glycero-3-phosphocholine from NIST14	0.962	468.7736	468.7736	0	CCMSLIB00003136925	73484600.0	3	602	3	3	532.3362	1	532.3362	73484600.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"603.0","main.cluster index_upperinput":"603.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	368.7403	368.7403	0	N/A	75917980.0	3	603	27	3	342.2637	1	342.2637	75917980.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"604.0","main.cluster index_upperinput":"604.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	18.3439	18.3439	0	N/A	260560840.0	3	604	5	3	184.0942	1	184.0942	260560840.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"605.0","main.cluster index_upperinput":"605.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	396.5446	396.5446	0	N/A	8816623.0	3	605	27	3	358.2953	1	358.2953	8816623.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"606.0","main.cluster index_upperinput":"606.0"}	This Node is a Singleton	N/A	N/A	550.0253	550.0253	0	N/A	9705780.875	3	606	-1	3	559.3962	1	559.3962	9705780.875
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"607.0","main.cluster index_upperinput":"607.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=82&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	97.3203	97.3203	0	N/A	71585270.0	3	607	82	3	409.1867	1	409.1867	71585270.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"608.0","main.cluster index_upperinput":"608.0"}	This Node is a Singleton	N/A	N/A	370.3640	370.3640	0	N/A	2338281.375	3	608	-1	3	1435.5666	3	479.1889	2338281.375
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"609.0","main.cluster index_upperinput":"609.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=25&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	391.5859	391.5859	0	N/A	10835224.0	3	609	25	3	467.3478	1	467.3478	10835224.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"610.0","main.cluster index_upperinput":"610.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=144&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	422.6671	422.6671	0	N/A	21365442.0	3	610	144	3	297.2414	1	297.2414	21365442.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"611.0","main.cluster index_upperinput":"611.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	17.0237	17.0237	0	N/A	104203438.0	3	611	5	3	156.0419	1	156.0419	104203438.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"612.0","main.cluster index_upperinput":"612.0"}	This Node is a Singleton	N/A	N/A	98.0868	98.0868	0	N/A	30064122.0	3	612	-1	3	289.0488	1	289.0488	30064122.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"613.0","main.cluster index_upperinput":"613.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=50&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	391.2653	391.2653	0	N/A	10068210.0	3	613	50	3	378.2403	1	378.2403	10068210.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"614.0","main.cluster index_upperinput":"614.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=23&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	457.9891	457.9891	0	N/A	12590722.0	3	614	23	3	603.2927	1	603.2927	12590722.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"615.0","main.cluster index_upperinput":"615.0"}	This Node is a Singleton	Spectral Match to 1-Eicosatrienoyl-sn-glycero-3-phosphoethanolamine from NIST14	0.929406	485.9133	485.9133	0	CCMSLIB00003136028	14512902.0	3	615	-1	3	504.3052	1	504.3052	14512902.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"616.0","main.cluster index_upperinput":"616.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	425.3090	425.3090	0	N/A	39381140.0	3	616	3	3	540.3052	1	540.3052	39381140.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"617.0","main.cluster index_upperinput":"617.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	395.4783	395.4783	0	N/A	8114015.0	3	617	4	3	458.3473	1	458.3473	8114015.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"618.0","main.cluster index_upperinput":"618.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to Valerylcarnitine from NIST14	0.943749	179.8886	179.8886	0	CCMSLIB00003138757	47207390.0	3	618	27	3	246.1696	1	246.1696	47207390.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"619.0","main.cluster index_upperinput":"619.0"}	This Node is a Singleton	N/A	N/A	682.9437	682.9437	0	N/A	15154212.0	3	619	-1	3	907.7714	1	907.7714	15154212.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"620.0","main.cluster index_upperinput":"620.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=58&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	499.8150	499.8150	0	N/A	12320899.0	3	620	58	3	590.4257	1	590.4257	12320899.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"621.0","main.cluster index_upperinput":"621.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	361.7442	361.7442	0	N/A	10012716.0	3	621	27	3	330.2632	1	330.2632	10012716.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"622.0","main.cluster index_upperinput":"622.0"}	This Node is a Singleton	N/A	N/A	350.6131	350.6131	0	N/A	31506615.0	3	622	-1	3	181.0857	1	181.0857	31506615.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"623.0","main.cluster index_upperinput":"623.0"}	This Node is a Singleton	N/A	N/A	268.8947	268.8947	0	N/A	7552486.625	3	623	-1	3	319.1282	1	319.1282	7552486.625
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"624.0","main.cluster index_upperinput":"624.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=25&task=fdaa55d8a7254a1596017d472f455398&show=true	glycoursodeoxycholic acid	0.92952	391.2653	391.2653	0	CCMSLIB00005435537	17531767.0	3	624	25	3	414.2999	1	414.2999	17531767.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"625.0","main.cluster index_upperinput":"625.0"}	This Node is a Singleton	N/A	N/A	664.6091	664.6091	0	N/A	6892931.0	3	625	-1	3	453.3334	1	453.3334	6892931.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"626.0","main.cluster index_upperinput":"626.0"}	This Node is a Singleton	N/A	N/A	440.5031	440.5031	0	N/A	25002477.0	3	626	-1	3	1611.9248	2	806.4624	25002477.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"627.0","main.cluster index_upperinput":"627.0"}	This Node is a Singleton	N/A	N/A	678.1534	678.1534	0	N/A	14354700.0	3	627	-1	3	452.3616	1	452.3616	14354700.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"628.0","main.cluster index_upperinput":"628.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to Phe-Phe from NIST14	0.967028	253.7383	253.7383	0	CCMSLIB00003134837	15819298.0	3	628	5	3	313.1536	1	313.1536	15819298.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"629.0","main.cluster index_upperinput":"629.0"}	This Node is a Singleton	N/A	N/A	377.0518	377.0518	0	N/A	10597744.0	3	629	-1	3	448.3053	1	448.3053	10597744.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"630.0","main.cluster index_upperinput":"630.0"}	This Node is a Singleton	N/A	N/A	572.5850	572.5850	0	N/A	32703370.0	3	630	-1	3	561.4117	1	561.4117	32703370.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"631.0","main.cluster index_upperinput":"631.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	526.3742	526.3742	0	N/A	18752676.0	3	631	14	3	336.3255	1	336.3255	18752676.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"632.0","main.cluster index_upperinput":"632.0"}	This Node is a Singleton	N/A	N/A	428.2454	428.2454	0	N/A	36327320.0	3	632	-1	3	532.2769	2	266.6385	36327320.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"633.0","main.cluster index_upperinput":"633.0"}	This Node is a Singleton	N/A	N/A	586.5252	586.5252	0	N/A	21040906.0	3	633	-1	3	589.3858	1	589.3858	21040906.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"634.0","main.cluster index_upperinput":"634.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	460.7496	460.7496	0	N/A	21438326.0	3	634	7	3	1017.6862	1	1017.6862	21438326.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"635.0","main.cluster index_upperinput":"635.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	371.5146	371.5146	0	N/A	21351270.0	3	635	19	3	2211.8581	2	1106.4290	21351270.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"636.0","main.cluster index_upperinput":"636.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to Leu-Leu from NIST14	0.973754	219.8403	219.8403	0	CCMSLIB00003139983	48764600.0	3	636	5	3	245.1856	1	245.1856	48764600.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"637.0","main.cluster index_upperinput":"637.0"}	This Node is a Singleton	N/A	N/A	579.6030	579.6030	0	N/A	61879320.0	3	637	-1	3	563.4272	1	563.4272	61879320.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"638.0","main.cluster index_upperinput":"638.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=56&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	233.1588	233.1588	0	N/A	22864260.0	3	638	56	3	363.0426	1	363.0426	22864260.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"639.0","main.cluster index_upperinput":"639.0"}	This Node is a Singleton	N/A	N/A	462.9761	462.9761	0	N/A	54931990.0	3	639	-1	3	1097.6252	2	549.3126	54931990.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"640.0","main.cluster index_upperinput":"640.0"}	This Node is a Singleton	N/A	N/A	686.4448	686.4448	0	N/A	10386706.0	3	640	-1	3	587.4639	1	587.4639	10386706.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"641.0","main.cluster index_upperinput":"641.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=71&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	341.2645	341.2645	0	N/A	9613330.0	3	641	71	3	2428.8975	2	1214.9487	9613330.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"642.0","main.cluster index_upperinput":"642.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=23&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	421.2683	421.2683	0	N/A	7294849.0	3	642	23	3	476.2766	1	476.2766	7294849.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"643.0","main.cluster index_upperinput":"643.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=123&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	35.2984	35.2984	0	N/A	26397684.0	3	643	123	3	344.1338	1	344.1338	26397684.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"644.0","main.cluster index_upperinput":"644.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	432.2285	432.2285	0	N/A	16269016.0	3	644	5	3	330.3359	1	330.3359	16269016.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"645.0","main.cluster index_upperinput":"645.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=47&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	371.0751	371.0751	0	N/A	7638949.0	3	645	47	3	2991.1718	3	997.7239	7638949.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"646.0","main.cluster index_upperinput":"646.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	410.9678	410.9678	0	N/A	43309990.0	3	646	5	3	308.1247	1	308.1247	43309990.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"647.0","main.cluster index_upperinput":"647.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=53&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	256.8910	256.8910	0	N/A	4592180.3125	3	647	53	3	1179.5914	2	590.2957	4592180.3125
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"648.0","main.cluster index_upperinput":"648.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=32&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	254.2776	254.2776	0	N/A	16476139.0	3	648	32	3	453.3431	1	453.3431	16476139.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"649.0","main.cluster index_upperinput":"649.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	553.7580	553.7580	0	N/A	16527266.0	3	649	6	3	700.4505	1	700.4505	16527266.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"650.0","main.cluster index_upperinput":"650.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	526.5555	526.5555	0	N/A	16325742.0	3	650	5	3	376.3184	1	376.3184	16325742.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"651.0","main.cluster index_upperinput":"651.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=13&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	535.3851	535.3851	0	N/A	7523445.0	3	651	13	3	407.2787	1	407.2787	7523445.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"652.0","main.cluster index_upperinput":"652.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=34&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	238.7961	238.7961	0	N/A	13003676.0	3	652	34	3	432.2800	1	432.2800	13003676.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"653.0","main.cluster index_upperinput":"653.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=34&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to Hexaethylene glycol from NIST14	0.941757	198.9039	198.9039	0	CCMSLIB00003134614	19021231.0	3	653	34	3	283.1744	1	283.1744	19021231.0
